App Name,App ID,App Version,Install Result,Launch Result,Comment
Gacha Life 2,air.com.lunime.gachalife2 ,0.95,PASS ,PASS ,nan
Alien Invasion: RPG Idle Space,com.multicastgames.venomSurvive ,4.10.00 ,PASS ,PASS ,nan
Neku: OC character creator,com.stickermobi.avatarmaker ,1.4.78.11 ,PASS ,PASS ,nan
MyQuest for Patients,com.myquest ,5,PASS ,PASS ,nan
Weapon Master: Action Gun Game,com.atknsyl.weaponmaster ,2.27.0 ,PASS ,PASS ,nan
Tile Match Pro,com.gimica.tilematchpro ,1.12.2 ,PASS ,PASS ,nan
NovelFlow,com.rnovel.android.app ,2.9.0 ,PASS ,PASS ,nan
Beat Battle Full Mod Fight,com.happy.game.beat.music.fight.android ,5.2,PASS ,FAIL ,Launch Failed
Livetopia: Party!,com.metroville.global ,1.6.461 ,PASS ,PASS ,nan
Classic Solitaire : Card Games,com.solitaire.blast.puzzle ,1.9.1 ,PASS ,PASS ,nan
TickPick - Live Event Tickets,com.tickpickllc.ceobrien.tickpick ,5.0.9 ,PASS ,PASS ,nan
Blossom Sort® - Flower Games,color.match.line.connect.brain.puzzle ,2.3101,PASS ,PASS ,nan
Aha World: Doll Dress-Up Game,com.ahaworld.ahaworld ,4.7.0 ,PASS ,PASS ,nan
Bubble Shooter Pop!,com.mobilityware.BubbleShooter ,2.2.3.3499 ,PASS ,PASS ,nan
Underdog Fantasy Sports,com.underdogsports.fantasy ,NA ,FAIL ,NA ,Not compatible with this version
NetShort - Popular Dramas & TV,com.netshort.abroad ,NA ,FAIL ,NA ,Not compatible with this version
Treasure Master,com.gimica.treasuremaster ,1.1.2 ,PASS ,PASS ,nan
Block Crush: Block Puzzle Game,com.block.blast.free.cube.puzzle.game ,1.2.6 ,PASS ,PASS ,nan
Otium Word: Relax Puzzle Game,com.otium.wordconnect.android ,NA ,FAIL ,NA ,App not found
Brain Puzzle: Tricky Quest,com.fun.brain.game ,1.1.5 ,PASS ,PASS ,nan
Everyday Puzzles: Mini Games,com.fanatee.keep ,10.2.1 ,PASS ,PASS ,nan
Perplexity - Ask Anything,ai.perplexity.app.android ,2.41.1 ,PASS ,PASS ,nan
Found It! Hidden Object Game,games.urmobi.found.it ,1.43.188 ,PASS ,PASS ,nan
Merlin Bird ID by Cornell Lab,com.labs.merlinbirdid.app ,NA ,FAIL ,NA ,Not compatible with this version
SimplePractice Client Portal,com.simplepractice.clients ,1.7.7 ,PASS ,PASS ,nan
US News - Breaking News Brief,com.breakingnewsbrief.app ,4.08.1 ,PASS ,PASS ,nan
Sleep Number,com.selectcomfort.SleepIQ ,5.2.11 ,PASS ,PASS ,nan
Love and Deepspace,com.papegames.lysk.en ,3.0.3 ,PASS ,PASS ,nan
Securus Mobile,com.securus.videoclient ,3.85.2 (build 2) ,PASS ,PASS ,nan
Murphy Drive Rewards,com.murphy.driverewards ,NA ,FAIL ,NA ,Not compatible with this version
My Little Universe,com.savetheworld.game ,2.15.4 ,PASS ,PASS ,nan
Pure Sniper: Gun Shooter Games,com.miniclip.realsniper ,500281,PASS ,PASS ,nan
Claude by Anthropic,com.anthropic.claude ,1.250317.17 ,PASS ,PASS ,nan
Bricks Legend,com.bricks.legend ,1.4.1 ,PASS ,PASS ,nan
Bible Word Search,com.econogames.bible.wordsearch.gp ,1.6.1 ,PASS ,PASS ,nan
Attack Hole - Black Hole Games,com.redlinegames.attackhole ,1.28.3 ,PASS ,PASS ,nan
Word Hike -Inventive Crossword,com.joyvendor.wordhike.android.en ,2.11.0 ,PASS ,PASS ,nan
Zeus,com.thezeusnetwork.www ,8.503.1 ,PASS ,PASS ,nan
Clue Master - Logic Puzzles,com.luwukmeliana.lexicard ,0.12.0 ,PASS ,PASS ,nan
TDS - Tower Destiny Survive,com.playstrom.hero.tower ,1.1.9 ,PASS ,PASS ,nan
Fight For America: Country War,com.Hitica.FightForAmerica ,3.40.3 ,PASS ,PASS ,nan
The Chosen,net.comeandsee.thechosen ,2.8.3 ,PASS ,PASS ,nan
Zombie Apocalypse: Doomsday-Z,com.RastleksGames.TheShootout ,1.50.4 ,PASS ,PASS ,nan
GTL | GettingOut,com.telmate.TelmateGettingout ,3.3.2 ,PASS ,PASS ,nan
3D Bolt Master: Screw Pin Jam,com.screw3d.match.nuts.bolts.pin.jam.away.puzzle ,1.0.6 ,PASS ,PASS ,nan
Car Out,park.master.car.parking.games ,2.651,PASS ,PASS ,nan
BESTPLAY Play to earn & donate,com.bestplay.app ,2.1.3 ,PASS ,PASS ,nan
Word Maker: Words Games Puzzle,com.aaaudi.wordmaker ,1.34.1282 ,PASS ,PASS ,nan
Florida Lottery,com.flalottery.FLALOTTERY ,NA ,FAIL ,NA ,Not compatible with this version
Mega Hit Poker: Texas Holdem,com.wonderpeople.megahitpoker.global ,4.0.4 ,PASS ,PASS ,nan
Connect Balls - Line Puzzle -,com.baf.connectballs ,1.26.2 ,PASS ,PASS ,nan
Balatro,com.playstack.balatro.android ,NA ,FAIL ,NA ,Not compatible with this version
Bingo Voyage - Live Bingo Game,com.bingo.cruise.free.best.top.game ,1.49.2.1 ,PASS ,PASS ,nan
Bus Jam: Car Parking Games,com.car.parking.bus.mania.traffic.jam ,1.0.7 ,PASS ,PASS ,nan
Last Stronghold: Idle Survival,com.cww.laststronghold ,1.3.2 ,PASS ,PASS ,nan
TP-Link Tether,com.tplink.tether ,4.9.33 ,PASS ,PASS ,nan
TRIBE NINE,jp.aktsk.games.tribenine ,NA ,FAIL ,NA ,Not compatible with this version
FOX Nation: Celebrate America,com.fng.foxnation ,3.75,PASS ,PASS ,nan
AniDub Max,com.animax.max ,1.2.2 ,PASS ,PASS ,nan
Block Journey - Puzzle Games,com.hungrystudio.block.puzzle.fun.brain.free ,2.0.8 ,PASS ,PASS ,nan
APPatient,com.modernizingmedicine.patientportal ,7.9.0 (dfef70315) ,PASS ,PASS ,nan
All Document Reader,com.documentreader.free.viewer.all ,1.7.1 ,PASS ,PASS ,nan
Postmates - Food Delivery,com.postmates.android ,6.262.10001 ,PASS ,PASS ,nan
Healthy Benefits+,com.solutran.otc ,NA ,FAIL ,NA ,Not compatible with this version
Crazy Eights,com.mobilityware.CrazyEights ,1.7.0.806 ,PASS ,PASS ,nan
High Seas Hero,com.wwv.global ,1.60168.59575 ,PASS ,PASS ,nan
Block Puzzle: Block Smash Game,com.miracle.block.smash.journey ,2.0.1 ,PASS ,PASS ,nan
Timeline Up,com.MojoGames.EraEvolution ,7.5,PASS ,PASS ,nan
Cash Giraffe - Play and earn,cashgiraffe.app ,5.1.7-CashGiraffe ,PASS ,PASS ,nan
Find It Out - Hidden Object,find.out.hidden.objects.seek.puzzle.games.free ,3.42.0 ,PASS ,PASS ,nan
WePlay - Game & Party,com.wejoy.weplay.us ,NA ,FAIL ,NA ,Not compatible with this version
Merge Inn - Cafe Merge Game,com.mergegame.merge ,7.1,PASS ,PASS ,nan
Cyber Surfer : Rhythm Odyssey,com.dancing.smash.hop.game.tiles.beat.piano.surfer ,5.7.6 ,PASS ,PASS ,nan
NumMatch: Logic Puzzle,and.brainworks.nummatch ,1.10.2 ,PASS ,PASS ,nan
VA: Health and Benefits,gov.va.mobileapp ,2.45.0 ,PASS ,PASS ,nan
Pokémon Sleep,jp.pokemon.pokemonsleep ,2.5.0 ,PASS ,PASS ,nan
Spider Solitaire,spider.classic.solitaire.card.pgmaker ,1.7.3 ,PASS ,PASS ,nan
ESPN BET Sportsbook,com.espn.bet ,25.6.0 ,PASS ,PASS ,nan
Galatea: Books & Audiobooks,com.colt ,12.7.0 ,PASS ,PASS ,nan
DailyPay On-Demand Pay,com.DailyPay.DailyPay ,28.0.0 ,PASS ,PASS ,nan
Color Fan - Color By Number,com.color.page.paint.pixel.number.happy ,1.8.6 ,PASS ,PASS ,nan
Piano - music & songs games,com.mwm.piano ,3.41.00 ,PASS ,PASS ,nan
Beat Maker Pro - DJ Drum Pad,com.mwm.sampler ,3.73.00 ,PASS ,PASS ,nan
Idle Bank Tycoon: Money Empire,com.luckyskeletonstudios.idlebanktycoon ,1.52.0 ,PASS ,PASS ,nan
Hallow: Prayer & Meditation,app.hallow.android ,11.10.2 ,PASS ,PASS ,nan
RentCafe Resident,com.yardi.systems.rentcafe.resident ,25.2.0 ,PASS ,PASS ,nan
Mini Relaxing Game- pop it,com.sh.fidget.toys.mini.relaxing.antistress.games ,6,PASS ,PASS ,nan
PAW Patrol Academy,com.originatorkids.paw ,NA ,FAIL ,NA ,Not compatible with this version
Bitcoin Miner Earn Real Crypto,com.fumbgames.bitcoinminor ,NA ,FAIL ,NA ,Not compatible with this version
Dice Yatzy - Classic Fun Game,com.funcraft.diceyatzy ,1.2.21225 ,PASS ,PASS ,nan
Euphoria 21 Adventure,com.koykogames.Euphoria21Adventure ,1.0.4 ,PASS ,PASS ,nan
Word Search,com.mobilegame.wordsearch ,2.1.7 ,PASS ,PASS ,nan
Play To Win: Real Money Games,net.playtowingames.casino ,3.1.14 ,PASS ,PASS ,nan
Word Farm Adventure: Word Game,com.wordfarm.scapes ,7.3.0 ,PASS ,PASS ,nan
The Legend of Fireball,com.superfunsoft.thelegendoffireball ,1.7.0 ,PASS ,PASS ,nan
Dye Hard - Color War,flexus.dye.hard ,0.10.9 ,PASS ,PASS ,nan
Opera GX: Gaming Browser,com.opera.gx ,2.7.1 ,PASS ,FAIL ,Launch Failed
Mannic,com.tenic.tenic ,1.2.7 ,PASS ,PASS ,nan
Pocket Champs: 3D Racing Games,com.pocketchamps.game ,5.5.21 ,PASS ,PASS ,nan
Master Challenge,com.ultimate.tournament ,1.0.0.0 ,PASS ,PASS ,nan
Car Jam Solver: Traffic Jam,car.parking.jam.solver.puzzle.games ,1.21,PASS ,PASS ,nan
Shoot Out: Gun Shooting Games,com.freeplaysultanov.shootit ,3.5.2 ,PASS ,PASS ,nan
Fred Meyer,com.fredmeyer.mobile ,80.2,PASS ,PASS ,nan
Starlink,com.starlink.mobile ,2025.09.0 ,PASS ,PASS ,nan
Wood Nuts & Bolts Puzzle,com.wood.nut.and.bolts.puzzle ,10.6,PASS ,PASS ,nan
Cash Club Casino - Vegas Slots,com.unicornstudio.cashparty.slots.casino.vegas.free ,1.7.302 ,PASS ,PASS ,nan
Bubble Shooter Pop - Blast Fun,com.niuaigo.bubble.shooter ,1.1.7 ,PASS ,PASS ,nan
Panthia®?Magical Merge Game,com.orcas.panthia.island.fairyscapes ,2.45.0 ,PASS ,PASS ,nan
Pogo: Earn Cash & Rewards,com.pogotech.pogocash ,NA ,FAIL ,NA ,Not compatible with this version
Blackjack,com.tripledot.blackjack ,2.16.02 ,PASS ,PASS ,nan
Dazofy,com.dazoppy.plus ,1.2.1 ,PASS ,PASS ,nan
Squid Game: Unleashed,com.netflix.NGP.ProjectKraken ,0.0.8743 ,PASS ,PASS ,nan
Livly Island - Adopt Cute Pets,jp.cocone.livly ,2.54.0 ,PASS ,PASS ,nan
Solitaire Classic  Klondike,com.homa.free.solitaire.card.game ,32.2.002 ,PASS ,PASS ,nan
Solvabet,com.solvabet.zeus ,1.0.1 ,PASS ,PASS ,nan
Diary Pro - Diary With Lock,com.rjp.diarypro ,1.0.5 ,PASS ,PASS ,nan
Koupon,com.kouponai ,2.3.4 ,PASS ,PASS ,nan
Citizens Bank Mobile Banking,com.citizensbank.androidapp ,25.4.0 ,PASS ,PASS ,nan
Weather data & microclimate : ,com.wunderground.android.weather ,6.17.0 ,PASS ,PASS ,nan
HATSUNE MIKU: COLORFUL STAGE!,com.sega.ColorfulStage.en ,3.3.0 ,PASS ,PASS ,nan
Kalos TV-Short Dramas & Reels,com.kwshortvideo.kalostv ,1.36.1 ,PASS ,PASS ,nan
Yu-Gi-Oh! Master Duel,jp.konami.masterduel ,2.2.2 ,PASS ,PASS ,nan
Little Farm Story: Idle Tycoon,com.h8games.littlefarmstory ,1.6.6 ,PASS ,PASS ,nan
M&T Mobile Banking,com.mtb.mbanking.sc.retail.prod ,5.5.3 ,PASS ,PASS ,nan
Sniper Siege: Defend & Destroy,com.tapped.snipersiege ,3.67.4 ,PASS ,PASS ,nan
Zombie Waves,com.ddup.zombiewaves.zw ,3.9.8 ,PASS ,PASS ,nan
Daily Bubble,com.bigcake.android.bubbledaily ,1.0.54 ,PASS ,PASS ,nan
Hardees®,com.hardees.ordering ,NA ,FAIL ,NA ,Not compatible with this version
Dinosaur Universe,io.supercent.ageofdinosaurs ,38.0.0 ,PASS ,PASS ,nan
T.J.Maxx,com.tjx.tjmaxx ,16.5.0 ,PASS ,FAIL ,Launch Failed
AI Video Editor: ShotCut AI,video.editor.videomaker.effects.fx ,NA ,FAIL ,NA ,Not compatible with this version
Screw Pin Jam Puzzle,com.easystudio.screw.pin.jam.puzzle ,1.1.2.1 ,PASS ,PASS ,nan
Reel Rush,com.reelrush.video.mobilink ,1.4.4 ,PASS ,PASS ,nan
Gospel Library,org.lds.ldssa ,7.2.0-(720034.2012935) ,PASS ,PASS ,nan
Jelly Master: Mukbang ASMR,com.fc.p.cp.jelly.mukbang.asmr.live.diy ,1.2.4 ,PASS ,PASS ,nan
2048 Blast: Merge Numbers 2248,com.unicostudio.blast2048 ,0.6.8 ,PASS ,PASS ,nan
IKEA,com.ingka.ikea.app ,4.12.0 ,PASS ,PASS ,nan
Squad Busters,com.supercell.squad ,100671001,PASS ,PASS ,nan
Verizon Cloud,com.vcast.mediamanager ,25.2.12 ,PASS ,PASS ,nan
Atlas - Rewards Credit Card,com.exto.arrow ,NA ,FAIL ,NA ,Not compatible with this version
Cinehut,com.musicplayer.youngtunes ,1.7.3 ,PASS ,PASS ,nan
Scavenger Hunt Hidden Objects!,enjoy.games.scavenger.hunt ,25.03.14-google ,PASS ,PASS ,nan
Wodfix Max,com.manik.words ,NA ,FAIL ,NA ,Not compatible with this version
Hozify,com.fatix.fatixpro ,NA ,FAIL ,NA ,Not compatible with this version
Firehouse Subs,com.ak.app.firehouse.activity ,11.6.0 ,PASS ,FAIL ,Launch Failed
Train Miner: Idle Railway Game,games.flexus.trainminer ,2.14.4 ,PASS ,PASS ,nan
Happy Diner Story: Cooking,com.kingsfortune.happydinerstory ,1.0.55 ,PASS ,PASS ,nan
Slotsmash - Casino Slots Game,com.higgs.slotsmash ,3.68,PASS ,PASS ,nan
Car Race,com.dino.race.master ,1.296,PASS ,PASS ,nan
"TREBEL: Music, MP3 & Podcasts",com.mmm.trebelmusic ,6.6.2 ,PASS ,PASS ,nan
TaxCaster by TurboTax,com.intuit.mobile.taxcaster ,16.0.1 ,PASS ,PASS ,nan
VeryFit,com.watch.life ,NA ,FAIL ,NA ,Not compatible with this version
Carnival Tycoon: Idle Games,com.solitairetripeaks.masterdesign ,1.0.78 ,PASS ,PASS ,nan
Pokémon TCG Live,com.pokemon.pokemontcgl ,1.23.1 ,PASS ,PASS ,nan
Weather Forecast & Live Radar,weather.forecast.channel.live ,NA ,FAIL ,NA ,Not compatible with this version
Bird Sort 2: Color Puzzle,com.globalplay.birdsort2.color.puzzle ,3.0.5 ,PASS ,PASS ,nan
SprunkiCraft,com.sprunki.craft.game ,build-1.20.0.2-beta-test ,PASS ,PASS ,nan
My Bible - Verse+Audio,com.mybible.todaypraybible ,1.0.39 ,PASS ,PASS ,nan
Mech Assemble: Zombie Swarm,com.and.monstergo.online ,1.4.5 ,PASS ,PASS ,nan
Church Center App,com.ministrycentered.churchcenter ,2025.3.17 ,PASS ,PASS ,nan
88 Fortunes Casino Slot Games,com.ballytechnologies.f88 ,4.17.00 ,PASS ,PASS ,nan
Headway: 15-Min Book Summaries,com.headway.books ,3.102.0 ,PASS ,PASS ,nan
MyFrontier,com.frontier.selfserve ,4.23.1 ,PASS ,PASS ,nan
GettingOut Visits,com.schedule.telmate.telmatescheduleandroid ,3.0.00 ,PASS ,PASS ,nan
Daily Number Match,daily.number.match.free.puzzle ,1.0.22 ,PASS ,PASS ,nan
myCricket,com.mizmowireless.acctmgt ,2.21.0 ,PASS ,PASS ,nan
Local by Toast,com.toasttab.consumer ,2.10.0-production ,PASS ,PASS ,nan
Midas Merge: Matching Games,com.wildlifestudios.merge.slot.gilded.gardens ,1.8.54 ,PASS ,PASS ,nan
Simple Bible Daily Verse Alarm,com.holy.bible.study ,2.17.8 ,PASS ,PASS ,nan
The Baby In Yellow,com.TeamTerrible.BabyInYellow ,2.2.3 ,PASS ,PASS ,nan
UScellular  My Account,com.uscc.myaccount ,2.21.0 ,PASS ,PASS ,nan
Age of Apes,com.tap4fun.ape.gplay ,0.73.0 ,PASS ,PASS ,nan
Twerk Race 3d  Fun run game!,com.freeplay.twerk ,1.89.8 ,PASS ,PASS ,nan
Sagadoku,com.staplegames.sagadoku ,1.34,PASS ,PASS ,nan
Uber Pro Card,com.branchapp.uberprocard ,2025.3.2 ,PASS ,PASS ,nan
Bubble Pop! Cannon Shooter,com.bubblepop.cannon.puzzle ,3.5.2 ,PASS ,PASS ,nan
Lobstermania Slots Casino App,com.ksgmobileinc.lobstermaniaslots ,1.5.0 ,PASS ,PASS ,nan
Five Surveys - Earn Money Fast,com.fivesurveys.mobile ,1.1.34 ,PASS ,PASS ,nan
Solitaire Classic Card,com.xiyou.puzzle.card.solitaire.classic ,1.0.11 ,PASS ,PASS ,nan
Jigsaw Puzzles for Adults,com.veraxen.jigsaw ,3.8.1 ,PASS ,PASS ,nan
Wizz App - chat now,info.wizzapp ,NA ,FAIL ,NA ,Not compatible with this version
Satiszone: Perfect ASMR Tidy,com.satisfy.asmr.relax.perfect.tidy ,1.7.3 ,PASS ,PASS ,nan
Office Cat: Idle Tycoon Games,com.tree.idle.cat.office ,1.0.45 ,PASS ,PASS ,nan
Frys,com.frysfood.mobile ,80.2,PASS ,PASS ,nan
HIDIVE,com.hidive.android ,2.24.1 ,PASS ,PASS ,nan
Food Run - Crowd Control Game,com.dicedpixel.foodrun ,98.0.0 ,PASS ,PASS ,nan
Dice vs Monsters: Roguelike TD,com.popve.dicevmonster ,2.5.2 ,PASS ,PASS ,nan
Camo Sniper,com.foursgames.camouflagesniper ,3.9.1 ,PASS ,PASS ,nan
Pocket Geek Mobile,com.pocketgeek.android ,3.429.0 ,PASS ,PASS ,nan
Cat Prank: Pet Chaos,com.higame.par.cat.prank.house ,1.4,PASS ,PASS ,nan
Nut Sort-Color Puzzle Game,com.kiwifun.game.android.nutsort.puzzles ,1.3.0 ,PASS ,PASS ,nan
Jackpot Friends Slots Casino,com.jackpotfriends.slots ,1.5.3 ,PASS ,PASS ,nan
Glory Fit,com.yc.gloryfit ,NA ,FAIL ,NA ,Not compatible with this version
Infinite Word Search Puzzles,com.randomlogicgames.wordsearch ,5.0.66 ,PASS ,PASS ,nan
DraftKings Casino - Real Money,com.draftkings.casino ,NA ,FAIL ,NA ,Not compatible with this version
SunPass,com.Sunpass.Sunpass_Android ,NA ,FAIL ,NA ,Not compatible with this version
IHOP®,com.olo.ihop ,NA ,FAIL ,NA ,Not compatible with this version
Car Out! Traffic Parking Games,com.flyingwhalegames.carout ,1.14.1 ,PASS ,PASS ,nan
Boo: Dating. Friends. Chat.,enterprises.dating.boo ,NA ,FAIL ,NA ,Not compatible with this version
Wasteland Life: Survival Idle,com.wasteland.heart ,2.2.1 ,PASS ,PASS ,nan
Mission Lane,com.lcard_app ,5.61.0 ,PASS ,PASS ,nan
Dalgona Candy Cookie Games,com.dobrogamesdg.squid.candy.game ,2.0.0 ,PASS ,PASS ,nan
Marco's Pizza,com.foodtec.marcos ,2.0.6 ,PASS ,PASS ,nan
Zenni - Eyewear for Everyone,com.zennioptical.app ,6.2.6 ,PASS ,PASS ,nan
SimpliSafe Home Security App,com.simplisafe.mobile ,7.25.0 ,PASS ,PASS ,nan
Express Scripts,com.medco.medcopharmacy ,12.22.1 ,PASS ,PASS ,nan
Business Empire: RichMan,com.ttterbagames.businesssimulator ,1.22.04 ,PASS ,PASS ,nan
TV remote control for Roku,com.roku.remote.control.tv.cast ,4.6,PASS ,PASS ,nan
PlayWell: Play to Earn,com.play.lucky.real.earn.money.free.fun.games.play.reward.income ,6.0.6 ,PASS ,PASS ,nan
Castle Solitaire: Card Game,com.mobilityware.CastleSolitaire ,2.1.0.1713 ,PASS ,PASS ,nan
MONOPOLY Solitaire: Card Games,com.mobilityware.MonopolySolitaire ,2025.3.0.7142 ,PASS ,PASS ,nan
SUDOKU,com.staplegames.sudokuClassicGP ,2.4,PASS ,PASS ,nan
Water Sort Puzzle  Love Water,com.chichi.love.water.puzzle.color.sort ,2.9.9 ,PASS ,PASS ,nan
SuperLive- Live Stream & Chat,com.superlive.liveapp ,1.63.2 ,PASS ,PASS ,nan
bet365 - Sportsbook & Casino,com.bet365SportsNJ.Bet365_ApplicationNJ ,8.0.2.486-us ,PASS ,PASS ,nan
ChatOn - AI Chat Bot Assistant,ai.chat.gpt.bot ,1.67.569-611 ,PASS ,PASS ,nan
Survival Escape: Prison Game,com.Survival.Escape.Challenge ,1.15,PASS ,PASS ,nan
Mahjong Solitaire,mahjongsolitaire.mahjong.solitaire.tile.pair.match ,1.0.3.20241225 ,PASS ,PASS ,nan
Bricks Ball Journey,com.bricksball.journey.gp ,1.0.74 ,PASS ,PASS ,nan
"EseeCloud(IP Pro, VR Cam)",com.juanvision.eseecloud30 ,4.2.0.12 ,PASS ,PASS ,nan
Crazy Office  Slap & Smash,com.freeplay.crazyoffice ,1.47.6 ,PASS ,PASS ,nan
AR Drawing - Sketchar App,com.draw.sketch.ardrawing.trace.anime.paint ,1.9.14 ,PASS ,PASS ,nan
Ad It UpSave on Your Bills,com.adfone.aditup ,3.02.00 ,PASS ,PASS ,nan
Music Player & MP3 - MMusic,com.musicplayer.mp3.audio.mymusic.player ,1.6.5 ,PASS ,PASS ,nan
Simply Sing: My Singing App,com.hellosimply.simplysingdroid ,1.15.4 ,PASS ,PASS ,nan
MedBridge GO for Patients,com.medbridgeed.hep.go ,4.6.3 ,PASS ,PASS ,nan
FolderWall: All Apps Organizer,com.inmobi.folderwall ,3.23.0 ,PASS ,PASS ,nan
Barnes & Noble NOOK,bn.ereader ,6.7.0.27 ,PASS ,PASS ,nan
Spider Solitaire Classic Games,spider.solitaire.card.games.free.klondike.patience ,4.2.2-25010366 ,PASS ,PASS ,nan
Idle Outpost: Upgrade Games,com.rockbite.zombieoutpost ,1.18.12 ,PASS ,PASS ,nan
Emochi: Chat With Character,com.flow.mobile ,1.7.3 ,PASS ,PASS ,nan
We Are Warriors!,com.vjsjlqvlmp.wearewarriors ,1.46.1 ,PASS ,PASS ,nan
Academy Sports + Outdoors,com.academy.android ,5.1.0 ,PASS ,PASS ,nan
Speak & Learn English: Learna,com.codeway.aitutor ,1.3.3 ,PASS ,PASS ,nan
Suear,com.i4season.bkCamera ,1.1.113 ,PASS ,PASS ,nan
Number Match: Ten Crush Puzzle,net.happywit.numberblast ,4.6,PASS ,PASS ,nan
SCHOOLBOY RUNAWAY - STEALTH,com.LinkedSquad.SchoolBoyRunaway ,0.5,PASS ,PASS ,nan
TCGplayer,com.tcgplayer.tcgplayer ,4.12.1 ,PASS ,PASS ,nan
Block Crush: Wood Block Puzzle,wood.block.crush.adventure.puzzle.games ,1.44,PASS ,PASS ,nan
Vita Spider Solitaire,com.vitastudio.spider ,1.24.0 ,PASS ,PASS ,nan
onX Offroad: Trail Maps & GPS,onxmaps.offroad ,25.8.1 ,PASS ,PASS ,nan
Cox,com.cox.android.mobileconnect ,3.53.0.2475 ,PASS ,PASS ,nan
Horror Spranky Beats,com.horror.sprunky.beats ,2,PASS ,PASS ,nan
Tangle Rope 3D: Untie Master,tangle3d.twistedrope.untie.untangle ,1.5.0 ,PASS ,PASS ,nan
Vanguard,com.vanguard ,11.1.0 ,PASS ,PASS ,nan
Decor Life - Home Design Game,com.decor.life ,1.0.40 ,PASS ,PASS ,nan
Vons Deals & Delivery,com.safeway.client.android.vons ,NA ,FAIL ,NA ,Installation Failed
Aura Frames,com.pushd.client ,4.7.2038 ,PASS ,PASS ,nan
Stop & Shop,com.stopandshop.mobile.droid ,8.7.1 ,PASS ,PASS ,nan
Hidden Spots - Objects Game,com.easybrain.hidden.spots ,1.4.0 ,PASS ,PASS ,nan
Fortune Scratch Life:Earn cash,com.use.specie.scratch.card ,1.9.0 ,PASS ,PASS ,nan
Tidy Master - Satisfeel ASMR,com.diy.perfect.asmr ,0.8.13 ,PASS ,PASS ,nan
Conquer Countries,com.ridgge.conquercountries ,9.1,PASS ,PASS ,nan
ID.me Authenticator,me.id.auth ,1.7.0-2024121017 ,PASS ,PASS ,nan
Chevron,com.stuzo.chevron ,5.1.2 ,PASS ,PASS ,nan
favorited,com.likelabs.favorited ,NA ,FAIL ,NA ,Installation Failed
Mint Mobile,com.uvnv.mintsim ,NA ,FAIL ,NA ,Installation Failed
Fanatics Sportsbook & Casino,com.betfanatics.sportsbook.android ,6.1.0-release ,PASS ,PASS ,nan
Heroes vs. Hordes: Survivor,com.swiftgames.survival ,3.3.0 ,PASS ,PASS ,nan
brightwheel: Childcare App,co.kidcasa.app ,5.42.0 ,PASS ,PASS ,nan
Remote for Roku: TV Remote,com.boost.roku.remote ,1.5.2 ,PASS ,PASS ,nan
"QuikTrip: Food, Coupons & Fuel",app.quiktrip.com.quiktrip ,3.34.1(250306.154682) ,PASS ,PASS ,nan
Raising Cane's Chicken Fingers,com.raisingcanes.ordering ,NA ,FAIL ,NA ,Installation Failed
sportsYou,com.sportsyou.sportsYou ,3.1.0 ,PASS ,PASS ,nan
Piggy Kingdom,com.olleyo.piggy.king.free ,2.0.4 ,PASS ,PASS ,nan
Sort Match:3D Goods Puzzle,com.sortmatch.triple.drop.goods.puzzle ,1.6.8 ,PASS ,PASS ,nan
Block Puzzle - Sudoku Style,com.staplegames.blocksSudokuSGGP ,3,PASS ,PASS ,nan
Unsolved: Hidden Mystery Games,com.artifexmundi.mopa1.gp ,2.16.9.0 ,PASS ,PASS ,nan
Associations Word Connections,com.hitapps.associations ,2.8.2 ,PASS ,PASS ,nan
"DasherDirect, by Payfare",com.payfare.doordash ,2.2.1 ,PASS ,PASS ,nan
Calorie Counter - MyNetDiary,com.fourtechnologies.mynetdiary.ad ,9.2.8 ,PASS ,PASS ,nan
Word Tour,in.playsimple.wordtour ,1.92.2 ,PASS ,PASS ,nan
Monster Survivors,games.rivvy.monstersurvivors ,1.16.2 ,PASS ,PASS ,nan
Paycor Mobile,com.paycor.perform ,5.6.8 ,PASS ,PASS ,nan
GoTo,com.logmein.gotoconnect ,2025.2.3 ,PASS ,PASS ,nan
Logic Puzzles - Brain Riddles,com.easybrain.cross.logic.puzzle ,1.20.0 ,PASS ,PASS ,nan
Concora Credit,org.genesis.fs.prod.MobileApplication ,NA ,FAIL ,NA ,Installation Failed
Tile Master Pro: Triple Match,com.tile.town.puzzle.master.match ,1.2.7 ,PASS ,PASS ,nan
Tic Tac Toe 2 Player: XO Game,onetap.game.tictactoe ,0.43,PASS ,PASS ,nan
Bright Objects - Hidden Object,com.lemel.hiddengame ,1.32.0 ,PASS ,PASS ,nan
Idle Mine! Earn Real Bitcoin,com.fumbgames.minersofbitcoin ,NA ,FAIL ,NA ,Installation Failed
Paired: Couples & Relationship,com.getpaired.app ,2.27.0 ,PASS ,PASS ,nan
Solitaire 3D Fish,com.solitaire.fish.klondike.card.aquarium ,1.0.123 ,PASS ,PASS ,nan
Medhut,com.music.youngradiopro ,1.7.9 ,PASS ,PASS ,nan
Metalstorm,com.starform.metalstorm ,1.0.56.539303200 ,PASS ,PASS ,nan
Winn-Dixie,com.biloholdings.mywinndixie.prod ,8.0.78 ,PASS ,PASS ,nan
HTShort,live.hitshow.shorttv ,2.1.0 ,PASS ,PASS ,nan
Local News - Latest & Smart,com.local.news.plus ,2.6.1 ,PASS ,PASS ,nan
